Date,Actual,LGBM_Pred,LGBM_Lower_90,LGBM_Upper_90
2025-06-04 08:00:00,11231.0,10895.846399548223,10522.904937832964,11099.681035508018
2025-06-04 09:00:00,11371.0,11473.558317004403,11201.001444169473,11634.83093209426
2025-06-04 10:00:00,11795.0,11680.046016961194,11489.478360295796,11799.994168540143
2025-06-04 11:00:00,12186.0,12100.077972387444,11867.466858057755,12299.571381904852
2025-06-04 12:00:00,12542.0,12391.321173038581,12091.579099098512,12684.335312888223
2025-06-04 13:00:00,12477.0,12596.646875299628,12314.663536427843,12886.16258657609
2025-06-04 14:00:00,12518.0,12645.864863599354,12332.307973651397,12884.95512863956
2025-06-04 15:00:00,12408.0,12380.30033107158,12127.737884350432,12764.42413603494
2025-06-04 16:00:00,11871.0,12198.972379630844,11958.619305518216,12558.60148721711
2025-06-04 17:00:00,11626.0,11688.280622380897,11385.966164933765,12322.218947392377
2025-06-04 18:00:00,13595.5,13221.47488761171,12583.743403861921,13817.902146772465
2025-06-04 19:00:00,14053.0,13849.74435409017,13559.354170530065,14131.989167591386
2025-06-04 20:00:00,14038.0,14225.416956362367,13842.711364110439,14420.108522134422
2025-06-04 21:00:00,13943.0,14087.278426952038,13729.531021803301,14197.449146472763
2025-06-04 22:00:00,13839.0,13943.361471871725,13597.595900388333,14118.779986687981
2025-06-04 23:00:00,13554.0,13756.271709219047,13328.88599990281,13904.315556882771
2025-06-05 00:00:00,13159.0,13225.173140058194,12924.981390768698,13394.866482982343
2025-06-05 01:00:00,12859.0,12859.669926388458,12609.583679485953,12988.015726576292
2025-06-05 02:00:00,12603.0,12624.989463186048,12391.845544225667,12775.324862014337
2025-06-05 03:00:00,12256.0,12382.551534109847,12136.891367319411,12523.75763459386
2025-06-05 04:00:00,11966.0,11931.414855117362,11687.996899382764,12154.69762323668
2025-06-05 05:00:00,11063.0,11247.898947693016,10946.27826412624,11704.100241474724
2025-06-05 06:00:00,10828.0,10818.176363281604,10532.056788481083,11060.619572179263
2025-06-05 07:00:00,10714.0,10898.355394353033,10620.06841944122,11064.003189527764
2025-06-05 08:00:00,10624.0,11067.998860790449,10709.923871618312,11126.524753962529
2025-06-05 09:00:00,10813.0,10980.592053744876,10669.6441355634,11239.882411349305
2025-06-05 10:00:00,11141.0,11094.670587158967,10891.73536542385,11447.852940262846
2025-06-05 11:00:00,11485.0,11450.2483932203,11235.884806628543,11901.215576055638
2025-06-05 12:00:00,11815.0,11746.394760105037,11547.778369399572,12273.514091905814
2025-06-05 13:00:00,11751.0,11887.879335366728,11508.16607827418,12336.731685456729
2025-06-05 14:00:00,11436.0,11936.793266076696,11572.750146394099,12340.227940933531
2025-06-05 15:00:00,11080.0,11405.636118766572,11092.356427674182,11966.1860076933
2025-06-05 16:00:00,10615.0,10808.117894749523,10495.545173520844,11307.950564065883
2025-06-05 17:00:00,10521.0,10519.268270862694,10270.200511335208,11387.437309330333
2025-06-05 18:00:00,12485.0,12398.098557934409,11854.9772842961,12567.569251783241
2025-06-05 19:00:00,12955.0,12837.25236235929,12411.591812641616,13086.735026844988
2025-06-05 20:00:00,13231.0,13128.910778904516,12729.01876990229,13413.551082941458
2025-06-05 21:00:00,13123.0,13252.377476812972,13006.757601607163,13442.776180462684
2025-06-05 22:00:00,13145.0,13134.613408702853,12865.805279573467,13358.309440412064
2025-06-05 23:00:00,12931.0,13045.475682450748,12734.99739048793,13193.570270298671
2025-06-06 00:00:00,12628.0,12590.051117027771,12357.998403243975,12706.871757421697
2025-06-06 01:00:00,12201.0,12315.175043563911,12019.371623180796,12485.233260794541
2025-06-06 02:00:00,11838.0,11910.985356634736,11667.10431607811,12143.788833547887
2025-06-06 03:00:00,11410.0,11601.00862689325,11276.495761939983,11920.33711618567
2025-06-06 04:00:00,10998.0,11130.445192022069,10837.89486218407,11569.321006842836
2025-06-06 05:00:00,10280.0,10298.782133109586,10050.903374578666,10844.722850937422
2025-06-06 06:00:00,10006.0,9881.662762497084,9643.50635034298,10283.03279479746
2025-06-06 07:00:00,9952.0,9820.7400470598,9598.701309837146,10225.676479865731
2025-06-06 08:00:00,9842.0,9958.962875466206,9643.903959897198,10282.931603416238
2025-06-06 09:00:00,9773.0,9926.39182136843,9684.566477390083,10190.554150974513
2025-06-06 10:00:00,10064.0,9994.028934225034,9820.16857023082,10180.838604748673
2025-06-06 11:00:00,10431.0,10404.156706786713,10154.496276114856,10646.129082242693
2025-06-06 12:00:00,11319.0,10797.316559497332,10370.416669434471,10855.49771577548
2025-06-06 13:00:00,11086.0,11135.204087065606,10821.432925756413,11509.814345066647
2025-06-06 14:00:00,10673.0,11135.027325317697,10795.857141058332,11325.713062561339
2025-06-06 15:00:00,10324.0,10378.889167561461,10162.6932970731,10570.044130358023
2025-06-06 16:00:00,9937.0,9890.729787237104,9714.614949299117,10106.294596819642
2025-06-06 17:00:00,9770.0,9940.32508635872,9555.336235001078,10365.248858624747
2025-06-06 18:00:00,11949.0,11932.48066855154,11232.379435513485,12110.795995462562
2025-06-06 19:00:00,12219.0,12350.908453550148,12020.777673055798,12749.573826005428
2025-06-06 20:00:00,12427.0,12467.137513624048,12131.483135701785,12582.31082783778
2025-06-06 21:00:00,12390.0,12502.05557860553,12294.887524645575,12545.864329728622
2025-06-06 22:00:00,12596.0,12406.614792854118,12153.994724572942,12482.97723457213
2025-06-06 23:00:00,12507.0,12462.368176781762,12267.740916744786,12701.057044393347
2025-06-07 00:00:00,12298.0,12150.411258683002,11903.202516285855,12321.04513347714
2025-06-07 01:00:00,11899.0,11901.767639735692,11758.23778812464,12071.558129389909
2025-06-07 02:00:00,11623.0,11589.040900675549,11439.74067767927,11777.040679247359
2025-06-07 03:00:00,11350.0,11403.046788427882,11142.522963465368,11536.05350974074
2025-06-07 04:00:00,11092.0,11001.60637002428,10799.8670738774,11244.262154621565
2025-06-07 05:00:00,10677.0,10585.608382739229,10323.820377564649,10849.82113695613
2025-06-07 06:00:00,10544.0,10553.983434108655,10300.9193822638,10714.657089361675
2025-06-07 07:00:00,9805.0,10715.580807855256,10420.657604267393,10846.052108094967
2025-06-07 08:00:00,9253.0,10146.798597140134,9721.503234282276,10436.231420883432
2025-06-07 09:00:00,9290.0,9628.24225986235,9145.912236975335,10027.995096503793
2025-06-07 10:00:00,9372.0,9656.611593428166,9406.751091704207,10144.943624210098
2025-06-07 11:00:00,9697.0,9789.90547806504,9540.031410136482,10306.39844573581
2025-06-07 12:00:00,9769.0,10092.60305856311,9841.632686584671,10785.903883603236
2025-06-07 13:00:00,9841.0,10074.108599079866,9593.905352704493,10658.832342015048
2025-06-07 14:00:00,10210.0,10118.960539957869,9771.179817233065,10671.770031447
2025-06-07 15:00:00,10491.0,10278.362624210644,9905.716742754079,10578.531254294076
2025-06-07 16:00:00,10435.0,10494.73095772715,10158.637211942443,10607.64367445606
2025-06-07 17:00:00,10545.0,10516.342791474406,10001.20277172382,10964.059270253178
2025-06-07 18:00:00,12108.5,12456.481570255273,11595.73938410518,12621.084360645391
2025-06-07 19:00:00,12778.0,12345.369056417554,12094.001228909223,12842.32488018996
2025-06-07 20:00:00,13105.0,12914.228775990734,12643.61646596937,13233.428851183267
2025-06-07 21:00:00,12991.0,13078.879818310512,12891.012563776563,13293.363823835445
2025-06-07 22:00:00,13052.0,12848.982101514739,12685.326917024307,13107.329316291638
2025-06-07 23:00:00,13044.0,12901.060013573262,12709.318098222628,13072.445409267495
2025-06-08 00:00:00,12665.0,12719.958759149631,12500.68589318939,12770.443783331317
2025-06-08 01:00:00,12378.0,12328.351578127189,12099.901973689988,12473.161215730715
2025-06-08 02:00:00,12015.0,12135.981094130864,11908.661657660366,12273.926910740965
2025-06-08 03:00:00,11677.0,11771.280352461019,11544.087472363119,11934.157858453375
2025-06-08 04:00:00,11400.0,11426.189120303698,11200.883530385321,11514.173459482507
2025-06-08 05:00:00,10827.0,10892.250044237613,10669.313967251908,11093.480206168604
2025-06-08 06:00:00,10830.0,10748.072704512231,10418.78138596715,10921.792741678975
2025-06-08 07:00:00,10719.0,10840.092290877632,10556.227713413187,11131.673345263327
2025-06-08 08:00:00,10837.0,10889.920756500558,10426.51089823392,11237.634247361428
2025-06-08 09:00:00,10844.0,10987.955335269251,10585.719283636785,11396.53333159339
2025-06-08 10:00:00,10838.0,10997.008966500773,10691.367852379111,11376.281838417612
2025-06-08 11:00:00,10607.0,11075.203213607458,10862.079301785103,11401.72512878831
2025-06-08 12:00:00,11563.0,10872.820440927037,10566.850424701286,11059.896880943941
2025-06-08 13:00:00,12129.0,11407.269677405757,11109.656737923202,11809.142280261389
2025-06-08 14:00:00,12099.0,12133.524882390358,11829.079649996635,12434.4216395458
2025-06-08 15:00:00,11859.0,11862.956944546366,11622.205792505702,12184.430322836151
2025-06-08 16:00:00,11271.0,11543.37418915607,11298.462673303637,11867.852288126429
2025-06-08 17:00:00,10538.0,11196.403175553294,10823.221036823674,11655.36927372965
2025-06-08 18:00:00,12289.5,12430.105244953527,11539.040900021635,13088.393516747887
2025-06-08 19:00:00,12845.0,12558.198503191317,12334.948346253475,13034.642583416318
2025-06-08 20:00:00,13223.0,13058.998610405431,12753.464786827219,13360.922328089642
2025-06-08 21:00:00,13346.0,13200.305730109114,13007.540028301519,13439.54635961501
2025-06-08 22:00:00,13497.0,13249.522975705928,13136.95205847328,13504.882441865557
2025-06-08 23:00:00,13465.0,13254.283313881262,13048.839133304395,13379.393280815611
2025-06-09 00:00:00,13350.0,13073.864765062846,12833.570089073366,13144.309892551453
2025-06-09 01:00:00,13170.0,13072.954757930886,12812.864267095554,13191.148584608827
2025-06-09 02:00:00,12875.0,12910.075550765989,12616.763514239352,13089.462581420996
2025-06-09 03:00:00,12580.0,12592.775440331483,12390.434314713797,12743.568909565418
2025-06-09 04:00:00,12300.0,12250.774295680874,11982.326594219261,12461.692762904926
2025-06-09 05:00:00,11484.0,11740.166413156872,11499.803465270808,12060.558990425263
2025-06-09 06:00:00,11509.0,11275.776489382655,10983.39552745417,11560.25654928324
2025-06-09 07:00:00,11399.0,11501.68969347202,11213.64980076294,11751.018393889355
2025-06-09 08:00:00,11247.0,11612.605209958816,11297.934468454803,11750.092605318176
2025-06-09 09:00:00,11272.0,11473.789830462085,11188.35447639574,11638.498478428444
2025-06-09 10:00:00,11211.0,11600.538790511691,11369.382633374826,11634.686039905608
2025-06-09 11:00:00,11385.0,11533.445030589408,11353.31646870236,11635.699227300081
2025-06-09 12:00:00,11659.0,11651.822162825933,11428.89521443885,11869.8194432544
2025-06-09 13:00:00,12021.0,11747.59300652832,11333.201806910649,12033.207654532896
2025-06-09 14:00:00,12086.0,12165.28608495451,11829.124983343576,12328.76624787371
2025-06-09 15:00:00,11989.0,11959.646175396761,11754.315089744141,12260.766773740943
2025-06-09 16:00:00,11447.0,11691.649629800782,11493.26690237296,12031.677859010759
2025-06-09 17:00:00,10940.0,11249.55743714381,10930.769125172896,11783.930108349292
2025-06-09 18:00:00,12722.0,12768.002251191112,11965.717208204069,13256.990361998589
2025-06-09 19:00:00,13400.0,12946.64454871463,12713.594839332165,13280.675418250632
2025-06-09 20:00:00,13920.0,13450.416060537484,13224.690837563197,13791.64406391867
2025-06-09 21:00:00,14050.0,13867.868639642278,13727.65175698374,14113.721641024724
2025-06-09 22:00:00,14235.0,14004.248576805247,13713.597192060664,14166.366229419915
2025-06-09 23:00:00,14290.0,14013.492979800307,13753.266060078417,14173.12309609391
2025-06-10 00:00:00,14000.0,13971.784899563645,13748.420702687039,14101.283519946704
2025-06-10 01:00:00,13750.0,13669.823923317177,13457.182515767061,13839.083214424292
2025-06-10 02:00:00,13370.0,13515.321771827152,13298.934723731585,13706.120169610802
2025-06-10 03:00:00,13150.0,13128.167456185727,12928.442559880648,13319.479694462705
2025-06-10 04:00:00,12930.0,12891.203749898608,12619.246190727921,13083.600658649011
2025-06-10 05:00:00,12194.0,12414.035613658383,12155.373330949107,12691.546528489556
2025-06-10 06:00:00,11996.0,11914.519389453932,11568.197254145987,12178.055009738893
2025-06-10 07:00:00,11787.0,11890.771049931738,11653.318579246192,12187.654029649764
2025-06-10 08:00:00,11642.0,11947.469431572074,11633.923696744148,12177.98919248852
2025-06-10 09:00:00,11635.0,11880.201468211848,11553.261151958037,12042.911956740412
2025-06-10 10:00:00,11539.0,11929.999646669412,11659.135793410273,12060.770974142135
2025-06-10 11:00:00,11761.0,11845.236991803145,11616.313875962534,11967.558216779546
2025-06-10 12:00:00,12295.0,11980.04464934128,11714.728659689135,12156.674772287468
2025-06-10 13:00:00,12509.0,12325.906168505004,12008.363323535092,12485.308841011574
2025-06-10 14:00:00,12602.0,12648.54668956542,12290.613674037982,12816.376022898177
2025-06-10 15:00:00,12403.0,12509.421231019613,12279.211499931349,12757.591003487072
2025-06-10 16:00:00,12072.0,12114.544428095422,11860.564107350592,12379.424646358295
2025-06-10 17:00:00,11377.0,11721.525125297088,11554.98837882957,12248.049544609768
2025-06-10 18:00:00,12970.0,13074.156660684475,12534.835356567397,13769.882541238445
2025-06-10 19:00:00,13340.0,13207.590574970502,12956.692559571857,13566.201225449231
2025-06-10 20:00:00,12950.0,13486.995539370508,13230.085829160318,13923.788296359453
2025-06-10 21:00:00,12250.0,12996.387321824383,12641.989803264889,13259.856905357905
2025-06-10 22:00:00,12120.0,12279.566429495655,11743.7827970817,12385.66313035102
2025-06-10 23:00:00,12180.0,12169.811038037264,11636.542655252471,12229.219582629548
2025-06-11 00:00:00,12140.0,11706.953885859943,11488.811519729135,12013.25254569471
2025-06-11 01:00:00,12240.0,11779.408011484475,11541.443080919156,12046.999841513321
2025-06-11 02:00:00,12130.0,11914.222503896292,11774.026972906086,12175.933508421094
2025-06-11 03:00:00,11980.0,11846.593309972168,11648.437269722199,12090.247551096454
2025-06-11 04:00:00,11810.0,11754.166583444448,11500.606896927544,12063.74445325592
2025-06-11 05:00:00,11031.0,11256.745432671058,10967.536162297156,11636.723760297233
2025-06-11 06:00:00,10862.0,10835.241627767966,10602.806251160893,11505.719657293308
2025-06-11 07:00:00,10828.0,10936.059885030334,10590.086277088138,11307.30482642689
2025-06-11 08:00:00,10863.0,11130.221562427321,10781.727940882014,11541.686994747954
2025-06-11 09:00:00,11075.0,11132.455174622854,10774.508961200845,11532.99920780681
2025-06-11 10:00:00,11139.0,11412.144178014289,11108.269211380479,11734.807891181596
2025-06-11 11:00:00,11679.0,11461.12548456285,11156.748403152755,11752.563525215824
2025-06-11 12:00:00,12318.0,11938.46051442053,11666.055061469262,12299.041513882821
2025-06-11 13:00:00,12702.0,12346.41680625888,12068.32027900131,12529.9756918698
2025-06-11 14:00:00,12685.0,12846.747091662706,12545.888342536975,12984.571660392703
2025-06-11 15:00:00,12586.0,12608.29482027838,12351.672949090504,12758.442265321379
2025-06-11 16:00:00,12161.0,12261.636533543195,12082.699447073916,12543.387921360401
2025-06-11 17:00:00,11407.0,11873.326362194572,11634.153943322981,12438.172471378366
2025-06-11 18:00:00,12802.5,13115.92360908709,12583.95115947488,13951.83089990946
2025-06-11 19:00:00,13406.0,13039.54144530885,12763.938898568966,13352.157448245347
2025-06-11 20:00:00,14055.0,13529.545648330415,13328.679160078704,13710.519497600415
2025-06-11 21:00:00,14085.0,13752.942572885788,13527.078900971987,14132.055863181786
2025-06-11 22:00:00,14400.0,13740.648403825686,13502.303514714593,14107.998143107949
2025-06-11 23:00:00,14370.0,13839.553607889095,13731.720048087394,14252.075061207062
2025-06-12 00:00:00,14110.0,13684.268212983718,13622.774942081334,14087.888684742396
2025-06-12 01:00:00,13850.0,13530.457156510069,13383.689854724815,13814.161070180391
2025-06-12 02:00:00,13620.0,13511.406900720842,13158.786453362074,13791.596396299992
2025-06-12 03:00:00,13295.0,13368.772761615372,13012.130848926556,13631.937825720122
2025-06-12 04:00:00,12960.0,12936.307516689845,12645.279335576866,13205.58898805839
2025-06-12 05:00:00,12228.0,12431.22729765056,12123.652749006169,12703.957883741234
2025-06-12 06:00:00,11884.0,12043.653410136374,11612.336280899346,12260.265480521908
2025-06-12 07:00:00,11882.0,11824.68717309688,11577.562596146749,12000.72184378685
2025-06-12 08:00:00,11695.0,12077.83566991945,11710.030941797377,12253.964998185913
2025-06-12 09:00:00,11787.0,11883.028282029953,11622.944538848824,12026.983596739456
2025-06-12 10:00:00,11932.0,12035.562932846018,11815.632338914133,12159.932328758878
2025-06-12 11:00:00,12277.0,12231.018682226186,11976.041487012099,12404.12190518482
2025-06-12 12:00:00,12641.0,12506.034303526458,12221.392327863428,12727.629381005218
2025-06-12 13:00:00,13031.0,12726.705264670143,12461.695795109683,12890.607137410734
2025-06-12 14:00:00,13089.0,13179.630918357574,12941.35345915994,13394.716345831685
2025-06-12 15:00:00,13042.0,12884.19395962286,12709.882328966718,13136.494433069518
2025-06-12 16:00:00,12543.0,12715.915565111773,12540.734825793543,13022.757090735011
2025-06-12 17:00:00,11874.0,12238.232257365687,11969.464681319289,12648.435705442183
2025-06-12 18:00:00,13730.0,13630.70587526122,12597.723155372572,14188.512265347881
2025-06-12 19:00:00,14320.0,13997.66018743689,13739.999590296304,14185.163361575747
2025-06-12 20:00:00,14770.0,14430.05399051964,14147.058560083127,14664.412687653132
2025-06-12 21:00:00,14880.0,14707.027500377237,14459.290713024851,14916.33370180172
2025-06-12 22:00:00,15080.0,14733.833943997959,14461.954503667035,14926.33957018385
2025-06-12 23:00:00,15080.0,14858.319512830156,14613.93886897344,15043.06454273592
2025-06-13 00:00:00,14850.0,14670.966367460465,14408.178219710015,14838.089193586646
2025-06-13 01:00:00,14550.0,14511.431410563973,14238.353357224581,14699.873237967697
2025-06-13 02:00:00,14270.0,14247.959897862404,13903.504520843186,14435.244962907553
2025-06-13 03:00:00,13850.0,14082.140555042679,13810.205426330693,14241.050288732053
2025-06-13 04:00:00,13680.0,13589.949212513355,13317.716696385356,13773.154711943975
2025-06-13 05:00:00,12976.0,13096.53879061713,12703.46215915294,13521.273454923585
2025-06-13 06:00:00,12639.0,12631.864604223325,12373.25670607796,12890.567892156427
2025-06-13 07:00:00,12445.0,12408.549624018595,12328.867139707252,12756.681984492438
2025-06-13 08:00:00,12156.0,12380.000000546746,12178.599349303535,12803.150814653894
2025-06-13 09:00:00,12068.0,12149.29890725688,11938.87484097902,12529.17986975916
2025-06-13 10:00:00,12226.0,12138.608816797687,12012.212830236487,12411.549789290979
2025-06-13 11:00:00,12523.0,12542.36969606375,12213.710150418203,12627.928623763573
2025-06-13 12:00:00,13322.0,12805.449129518618,12506.797159128155,13008.365795598087
2025-06-13 13:00:00,13048.0,13238.019417229621,12987.834775682713,13617.745211571053
2025-06-13 14:00:00,13275.0,13153.519897767965,12945.570830886605,13351.868889477073
2025-06-13 15:00:00,13194.0,13014.637984405608,12863.478496295698,13291.748363385865
2025-06-13 16:00:00,12801.0,12757.731605628911,12583.71227846978,13055.43529149035
2025-06-13 17:00:00,12162.0,12413.374855729538,12133.585158923921,12773.304168986977
2025-06-13 18:00:00,13969.0,13962.463673346418,12959.018293561474,14181.237485098029
2025-06-13 19:00:00,14750.0,14214.554097028618,13899.667420156762,14454.039284993965
2025-06-13 20:00:00,15290.0,14946.007529458033,14539.098223568259,15174.805373363935
2025-06-13 21:00:00,15410.0,15161.020707769665,14944.731160068784,15332.366883488401
2025-06-13 22:00:00,15490.0,15468.935095600442,15099.980493114399,15641.036608248769
2025-06-13 23:00:00,15650.0,15423.047819187777,15092.96455741665,15568.980947495567
2025-06-14 00:00:00,15410.0,15227.296607682403,14950.031880041586,15455.453517275144
2025-06-14 01:00:00,14880.0,15292.488072962815,14892.069277471777,15528.344129187344
2025-06-14 02:00:00,14730.0,14566.206061819455,14338.330538989178,14754.580032543012
2025-06-14 03:00:00,14460.0,14328.438426149827,14125.400738507307,14526.071201115006
2025-06-14 04:00:00,14100.0,14239.552716783906,13947.556591190865,14442.19597357991
2025-06-14 05:00:00,13230.0,13652.677542952812,13274.920708010482,13814.773488477827
2025-06-14 06:00:00,12980.0,13099.616332559945,12852.54809759029,13263.309615505663
2025-06-14 07:00:00,12835.0,12901.111694942267,12641.204635966904,13110.315240119538
2025-06-14 08:00:00,12712.0,13024.465702773019,12654.896750156504,13238.252465552156
2025-06-14 09:00:00,12986.0,12880.674767838143,12493.718701794603,13142.714590503729
2025-06-14 10:00:00,12850.0,13168.873462131565,12798.614092175163,13481.7395316161
2025-06-14 11:00:00,13301.0,13175.747948647553,12932.417307955071,13462.29302682984
2025-06-14 12:00:00,13781.0,13626.35304885649,13325.098321665513,13900.381516482574
2025-06-14 13:00:00,13898.0,13909.387044461784,13660.82098709045,14060.954797345441
2025-06-14 14:00:00,14123.0,14082.135019957308,13726.094882638237,14266.627172148377
2025-06-14 15:00:00,13950.0,14112.546964275116,13868.133222620023,14207.060197935556
2025-06-14 16:00:00,13573.0,13752.163912742919,13474.222634454534,13918.967124226225
2025-06-14 17:00:00,12689.0,13321.573572797031,12727.664197846389,13547.141562773702
2025-06-14 18:00:00,14546.0,14390.927367692113,13552.555904688861,14618.7691309583
2025-06-14 19:00:00,15182.0,14799.1121615788,14339.981795052638,14899.594721063477
2025-06-14 20:00:00,15487.0,15453.166316520523,15005.03881454442,15623.298429686753
2025-06-14 21:00:00,15521.0,15573.830197813242,15121.096300796877,15739.999266857121
2025-06-14 22:00:00,15617.0,15582.43406190149,15121.096300796877,15739.999266857121
2025-06-14 23:00:00,15725.0,15520.312864679752,15121.096300796877,15633.698187887621
2025-06-15 00:00:00,15350.0,15336.516759137472,15026.731192820203,15457.512581164168
2025-06-15 01:00:00,15120.0,14976.5456113321,14817.296698494209,15177.97626794898
2025-06-15 02:00:00,14665.0,14790.158214342246,14511.866370241776,14974.21239935577
2025-06-15 03:00:00,14346.0,14347.310082253467,14131.427850302023,14526.566637080989
2025-06-15 04:00:00,13929.0,14109.81486199995,13853.75312119169,14356.109103217279
2025-06-15 05:00:00,13376.0,13558.328140159017,13175.545205783035,13820.741878808605
2025-06-15 06:00:00,13013.0,13212.107122292226,12993.706506487033,13394.049032440742
2025-06-15 07:00:00,13078.0,13052.408993539815,12754.407787688093,13282.021193866543
2025-06-15 08:00:00,13319.0,13243.440428688004,12851.803059869024,13442.51310032268
2025-06-15 09:00:00,13631.0,13551.042355336962,13171.609512796495,13790.497553775891
2025-06-15 10:00:00,13779.0,13917.969076796382,13671.660859535394,14192.78271283598
2025-06-15 11:00:00,14143.0,14088.486313575502,13743.851655094537,14271.890324983911
2025-06-15 12:00:00,14069.0,14352.694432700402,14075.392781146902,14642.13608355045
2025-06-15 13:00:00,14091.0,14184.064214307433,13924.467618210056,14392.20632867522
2025-06-15 14:00:00,14065.0,14251.616489777902,13921.186424484575,14426.786771310954
2025-06-15 15:00:00,14210.0,14020.329549158356,13700.007196198318,14188.53138904786
2025-06-15 16:00:00,13722.0,13974.059581290267,13707.974874156951,14141.22410014838
2025-06-15 17:00:00,13097.0,13514.742420289114,13093.067808724023,13815.783517393058
2025-06-15 18:00:00,14735.0,14703.964305440628,13979.21654983161,15190.007888069089
2025-06-15 19:00:00,15300.0,14898.536444749814,14477.627084054966,15096.578924824737
2025-06-15 20:00:00,15640.0,15442.234145613964,15009.803722467823,15709.513709741863
2025-06-15 21:00:00,15460.0,15546.6228799114,15121.096300796877,15760.110442990017
2025-06-15 22:00:00,15585.0,15540.342414890365,15121.096300796877,15760.110442990017
2025-06-15 23:00:00,15490.0,15489.91318737397,15121.096300796877,15626.263354372551
2025-06-16 00:00:00,15262.0,15284.270299424617,15026.731192820203,15428.043306605588
2025-06-16 01:00:00,14790.0,15025.446100279722,14844.211844487154,15164.589164551591
2025-06-16 02:00:00,14550.0,14583.932242570834,14332.20249497027,14734.239858869198
2025-06-16 03:00:00,14217.0,14256.270529742258,13968.412428141723,14433.702237272808
2025-06-16 04:00:00,13923.0,13953.221018142842,13752.58094506947,14157.935266642931
2025-06-16 05:00:00,13079.0,13536.893501459987,13240.22812633211,13802.448606713406
2025-06-16 06:00:00,12970.0,12944.559517011814,12683.847240389821,13126.65525148633
2025-06-16 07:00:00,12646.0,12976.62837198336,12693.79579257066,13159.17959742538
2025-06-16 08:00:00,12876.0,12926.580739019879,12547.807557294738,13124.459578166963
2025-06-16 09:00:00,13155.0,13151.102413373497,12762.099927001242,13405.471864376545
2025-06-16 10:00:00,13569.0,13436.857107038204,13175.167660472203,13744.831880445101
2025-06-16 11:00:00,13816.0,13885.908992817416,13597.27697558412,14140.956727007939
2025-06-16 12:00:00,14226.0,14072.602853745218,13797.24807259565,14363.35920771472
2025-06-16 13:00:00,14125.0,14265.784684550432,14010.578914464177,14494.70291565694
2025-06-16 14:00:00,14344.0,14299.557484051875,14029.125474885865,14549.057368606458
2025-06-16 15:00:00,14296.0,14265.565574839016,14014.423153725837,14448.188740235675
2025-06-16 16:00:00,13747.0,14090.225182927117,13871.577331441822,14270.613262783318
2025-06-16 17:00:00,12870.0,13488.661020609348,13056.013680056518,13791.19772823502
2025-06-16 18:00:00,14464.5,14620.665654874747,13756.84031677601,14973.484371068662
2025-06-16 19:00:00,15034.0,14755.838828753629,14367.809457674643,14889.263505485658
2025-06-16 20:00:00,15035.0,15264.12610146632,14818.416330295287,15508.145229590049
2025-06-16 21:00:00,15000.0,15086.91997110529,14775.607465062201,15277.146386036744
2025-06-16 22:00:00,15130.0,15079.559180121014,14775.607465062201,15260.323965720383
2025-06-16 23:00:00,15205.0,14985.003959728654,14692.06435388537,15165.139982071556
2025-06-17 00:00:00,14650.0,14955.028644371016,14834.65369624653,15126.46261946082
2025-06-17 01:00:00,14115.0,14295.682412817487,14083.545439094773,14487.22320491859
2025-06-17 02:00:00,13719.0,13842.657857717822,13562.153778147309,14006.429916029714
2025-06-17 03:00:00,13280.0,13535.300145825295,13292.312987821124,13716.117550356805
2025-06-17 04:00:00,12698.0,13058.037128194315,12831.026720687045,13266.29167445271
2025-06-17 05:00:00,12062.0,12229.444070563239,11882.01432252136,12522.72881032974
2025-06-17 06:00:00,11805.0,11919.650845813283,11509.929290558175,12223.915510867786
2025-06-17 07:00:00,11745.0,11869.41083547739,11478.724652661076,12299.565805071099
2025-06-17 08:00:00,11896.0,12062.217170533624,11638.948899191388,12483.897629297226
2025-06-17 09:00:00,12290.0,12236.161054671176,11876.223848422436,12559.578048453177
2025-06-17 10:00:00,12443.0,12606.778532194816,12343.941281012254,12808.924138679462
2025-06-17 11:00:00,12826.0,12844.696000653214,12538.594091918627,13025.611357070362
2025-06-17 12:00:00,13139.0,13127.098336056637,12702.954446511141,13360.10709500772
